INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Neighborhood_Geopy
222078987.0,BURGLARY - RESIDENTIAL,0.0,2022-10-10 01:14:00,10.0,Monday,1.0,W BROADWAY,42.3413,-71.0547,South Boston
222078931.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 10:00:00,10.0,Thursday,10.0,GREEN HILL ST,42.2987,-71.0514,Dorchester
222078930.0,LARCENY SHOPLIFTING,0.0,2022-10-12 18:37:00,10.0,Wednesday,18.0,BOYLSTON ST,42.351,-71.0741,Back Bay
222078929.0,INVESTIGATE PERSON,0.0,2022-10-13 10:23:00,10.0,Thursday,10.0,GROOM ST,42.3202,-71.0664,Dorchester
222078928.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-13 10:23:00,10.0,Thursday,10.0,CODMAN HILL AVE,42.2797,-71.0714,Dorchester
222078925.0,MISSING PERSON - LOCATED,0.0,2022-10-13 09:15:00,10.0,Thursday,9.0,DUDLEY ST,42.3249,-71.0748,Roxbury
222078924.0,PROPERTY - FOUND,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078923.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 10:05:00,10.0,Thursday,10.0,SEMINOLE ST,42.2713,-71.1099,Hyde Park
222078922.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 12:30:00,10.0,Wednesday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222078921.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-13 09:18:00,10.0,Thursday,9.0,BLUE HILL AVE,42.309,-71.0828,Roxbury
222078919.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-13 09:29:00,10.0,Thursday,9.0,WASHINGTON ST,42.3486,-71.1501,Brighton
222078917.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 10:48:00,10.0,Wednesday,10.0,BENNINGTON ST,42.3884,-71.0008,East Boston
222078915.0,PROPERTY - LOST/ MISSING,0.0,2022-10-13 09:40:00,10.0,Thursday,9.0,HARRISON AVE,42.3395,-71.0694,South End
222078914.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 08:44:00,10.0,Thursday,8.0,SUTHERLAND RD,42.3365,-71.1505,Brighton
222078913.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-13 08:46:00,10.0,Thursday,8.0,WASHINGTON ST,42.3427,-71.141,Brighton
222078912.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 08:15:00,10.0,Thursday,8.0,INDEPENDENCE DR,42.297,-71.1577,Roxbury
222078910.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 08:40:00,10.0,Thursday,8.0,BEACON ST,42.3534,-71.0802,Back Bay
222078909.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 09:00:00,10.0,Thursday,9.0,VINE ST,42.3766,-71.0559,Charlestown
222078908.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 08:33:00,10.0,Thursday,8.0,LAWRENCE ST,42.3464,-71.0719,South End
222078907.0,INVESTIGATE PERSON,0.0,2022-10-12 12:42:00,10.0,Wednesday,12.0,HARRISON AVE,42.3395,-71.0694,South End
222078905.0,INVESTIGATE PERSON,0.0,2022-10-13 08:13:00,10.0,Thursday,8.0,SEAVER ST,42.3088,-71.0906,Roxbury
222078904.0,VANDALISM,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078903.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 07:45:00,10.0,Thursday,7.0,GORDON ST,42.3497,-71.14,Brighton
222078902.0,PROPERTY - FOUND,0.0,2022-10-12 14:00:00,10.0,Wednesday,14.0,N HARVARD ST,42.3624,-71.1304,Allston
222078901.0,M/V ACCIDENT - OTHER,0.0,2022-10-13 08:04:00,10.0,Thursday,8.0,"ELLERY ST & SOUTHAMPTON ST
SOUTH BOSTON  MA 02127
",42.3297,-71.0583,South Boston
222078900.0,PROPERTY - ACCIDENTAL DAMAGE,0.0,2022-10-13 07:15:00,10.0,Thursday,7.0,PARK PLZ,42.3514,-71.0697,Back Bay
222078898.0,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,0.0,2022-10-13 08:21:00,10.0,Thursday,8.0,"WASHINGTON ST & TEMPLE PL
BOSTON  MA 02111
UNITED ",42.3548,-71.0612,Downtown Boston
222078896.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 07:35:00,10.0,Thursday,7.0,"WASHINGTON ST & PARK ST
DORCHESTER  MA 02124
UNITE",42.2955,-71.0721,Dorchester
222078895.0,VANDALISM,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,HARRISON AVE,42.3395,-71.0694,South End
222078894.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-13 07:04:00,10.0,Thursday,7.0,"FRANCIS ST & BINNEY ST
ROXBURY  MA 02115
UNITED ST",42.3363,-71.1082,Fenway/Kenmore
222078893.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-13 06:23:00,10.0,Thursday,6.0,"MASSACHUSETTS AVE & TREMONT ST
BOSTON  MA 02118
UN",42.3393,-71.0803,South End
222078892.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-13 05:30:00,10.0,Thursday,5.0,"TREMONT ST & COLUMBUS AVE
ROXBURY  MA 02120
UNITED",42.3352,-71.0882,South End
222078890.0,VANDALISM,0.0,2022-10-12 13:00:00,10.0,Wednesday,13.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078888.0,INVESTIGATE PROPERTY,0.0,2022-10-13 01:45:00,10.0,Thursday,1.0,RIVER ST,42.2687,-71.0922,Mattapan
222078831.0,ASSAULT - SIMPLE,0.0,2022-10-12 19:45:00,10.0,Wednesday,19.0,FIDELIS WAY,42.346,-71.1439,Brighton
222078826.0,ASSAULT - AGGRAVATED,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,W BROADWAY,42.3413,-71.0547,South Boston
222078824.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 04:44:00,10.0,Wednesday,4.0,ALLSTATE RD,42.3281,-71.0632,Dorchester
222078823.0,SICK ASSIST,0.0,2022-10-12 19:41:00,10.0,Wednesday,19.0,GENERAL LAWRENCE J LOGAN WAY,42.3278,-71.0544,South Boston
222078822.0,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),0.0,2022-10-12 18:50:00,10.0,Wednesday,18.0,WASHINGTON ST,42.3058,-71.081,Roxbury
222078821.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 19:56:00,10.0,Wednesday,19.0,"WASHINGTON ST & E NEWTON ST
BOSTON  MA 02118
UNITE",42.3388,-71.0737,South End
222078820.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,DRACUT ST,42.2874,-71.0619,Dorchester
222078819.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-12 19:23:00,10.0,Wednesday,19.0,WILLIAM F MCCLELLAN HWY,42.3935,-71.0116,East Boston
222078818.0,M/V ACCIDENT - OTHER,0.0,2022-10-12 07:35:00,10.0,Wednesday,7.0,CHELSEA ST,42.3776,-71.0299,East Boston
222078814.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 19:23:00,10.0,Wednesday,19.0,SPICE ST,42.383,-71.0749,Charlestown
222078812.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 18:30:00,10.0,Wednesday,18.0,CITY HALL PLZ,42.3597,-71.0585,Downtown Boston
222078810.0,INVESTIGATE PERSON,0.0,2022-10-12 18:51:00,10.0,Wednesday,18.0,CANTERBURY ST,42.2791,-71.1161,Roslindale
222078809.0,LARCENY SHOPLIFTING,0.0,2022-10-12 16:45:00,10.0,Wednesday,16.0,AMERICAN LEGION HWY,42.2845,-71.1118,Roslindale
222078808.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-12 19:04:00,10.0,Wednesday,19.0,PARKER HILL AVE,42.3317,-71.1096,Mission Hill
222078807.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 18:00:00,10.0,Wednesday,18.0,COLUMBUS AVE,42.3154,-71.0982,Roxbury
222078806.0,FIRE REPORT,0.0,2022-10-12 18:46:00,10.0,Wednesday,18.0,FAIRMOUNT ST,42.2806,-71.0743,Dorchester
222078804.0,ASSAULT - AGGRAVATED,0.0,2022-10-09 01:00:00,10.0,Sunday,1.0,W BROADWAY,42.3413,-71.0547,South Boston
222078803.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-12 18:46:00,10.0,Wednesday,18.0,"PARK DR & BEACON ST
BOSTON  MA 02215
UNITED STATES",42.3466,-71.1051,Fenway/Kenmore
222078801.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-12 18:07:00,10.0,Wednesday,18.0,"SAINT ALPHONSUS ST & SMITH ST
ROXBURY  MA 02120
UN",42.3344,-71.1004,Mission Hill
222078799.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-12 09:00:00,10.0,Wednesday,9.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078798.0,VERBAL DISPUTE,0.0,2022-10-12 06:36:00,10.0,Wednesday,6.0,BICKNELL ST,42.2975,-71.0827,Roxbury
222078797.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 17:20:00,10.0,Wednesday,17.0,ROXBURY ST,42.3295,-71.0853,Roxbury
222078796.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,RIVER ST,42.2505,-71.1309,Hyde Park
222078795.0,INVESTIGATE PERSON,0.0,2022-10-12 14:22:00,10.0,Wednesday,14.0,BETHUNE WAY,42.3299,-71.0802,Roxbury
222078794.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 17:30:00,10.0,Wednesday,17.0,ROXBURY ST,42.3295,-71.0853,Roxbury
222078793.0,LARCENY SHOPLIFTING,0.0,2022-10-12 17:30:00,10.0,Wednesday,17.0,NEWBURY ST,42.3484,-71.0869,Back Bay
222078792.0,LARCENY THEFT OF MV PARTS & ACCESSORIES,0.0,2022-10-12 18:14:00,10.0,Wednesday,18.0,WINDOM ST,42.3603,-71.1241,Allston
222078791.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 18:41:00,10.0,Wednesday,18.0,BLUE HILL AVE,42.2848,-71.0914,Mattapan
222078790.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 18:40:00,10.0,Wednesday,18.0,BLUE HILL AVE,42.2848,-71.0914,Mattapan
222078789.0,PROPERTY - LOST/ MISSING,0.0,2022-10-08 20:00:00,10.0,Saturday,20.0,HARRISON AVE,42.3395,-71.0694,South End
222078788.0,ASSAULT - SIMPLE,0.0,2022-10-12 17:50:00,10.0,Wednesday,17.0,CEYLON ST,42.3108,-71.0727,Roxbury
222078785.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-12 16:38:00,10.0,Wednesday,16.0,HARRISON AVE,42.3462,-71.0632,South End
222078783.0,SICK ASSIST,0.0,2022-10-12 17:20:00,10.0,Wednesday,17.0,GREENFIELD RD,42.2684,-71.103,Hyde Park
222078779.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-05-18 00:01:00,5.0,Wednesday,0.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222078778.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 17:20:00,10.0,Wednesday,17.0,ALBANY ST,42.3343,-71.0724,South End
222078777.0,FRAUD - CREDIT CARD / ATM FRAUD,0.0,2022-10-07 09:19:00,10.0,Friday,9.0,HARRISON AVE,42.3395,-71.0694,South End
222078775.0,INVESTIGATE PERSON,0.0,2022-10-12 17:59:00,10.0,Wednesday,17.0,BOWDOIN ST,42.3604,-71.0629,Beacon Hill
222078774.0,VANDALISM,0.0,2022-10-11 16:00:00,10.0,Tuesday,16.0,HOLIDAY ST,42.3024,-71.0688,Dorchester
222078773.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 17:29:00,10.0,Wednesday,17.0,HARRISON AVE,42.3457,-71.0635,South End
222078772.0,PROPERTY - LOST/ MISSING,0.0,2022-10-11 14:30:00,10.0,Tuesday,14.0,COMMONWEALTH AVE,42.3384,-71.1544,Brighton
222078769.0,VAL - VIOLATION OF AUTO LAW,0.0,2022-10-12 17:14:00,10.0,Wednesday,17.0,RIVER ST,42.2613,-71.1123,Hyde Park
222078768.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 15:41:00,10.0,Wednesday,15.0,ORLANDO ST,42.2728,-71.1009,Mattapan
222078767.0,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,0.0,2022-10-12 16:56:00,10.0,Wednesday,16.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078766.0,ASSAULT - AGGRAVATED,0.0,2022-10-10 22:30:00,10.0,Monday,22.0,HYDE PARK AVE,42.267,-71.121,Hyde Park
222078765.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-12 16:53:00,10.0,Wednesday,16.0,WASHINGTON ST,42.271,-71.1463,Roxbury
222078764.0,ASSAULT - SIMPLE,0.0,2022-10-12 16:18:00,10.0,Wednesday,16.0,COLUMBUS AVE,42.3145,-71.0966,Roxbury
222078763.0,PROPERTY - FOUND,0.0,2022-10-12 16:31:00,10.0,Wednesday,16.0,COLUMBIA RD,42.3169,-71.0653,Dorchester
222078691.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-12 13:17:00,10.0,Wednesday,13.0,"MELNEA CASS BLVD & SHAWMUT AVE
ROXBURY  MA 02120
U",42.3338,-71.0825,Roxbury
222078762.0,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,0.0,2022-10-12 16:04:00,10.0,Wednesday,16.0,"REDDY AVE & RIVER ST
BOSTON  MA 02136
UNITED STATE",42.2616,-71.1112,Hyde Park
222078761.0,FIRE REPORT,0.0,2022-10-12 15:50:00,10.0,Wednesday,15.0,"GROVE ST & ALTAIR RD
BOSTON  MA 02132
UNITED STATE",42.2647,-71.1582,Roxbury
222078759.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 16:03:00,10.0,Wednesday,16.0,CHESTNUT ST,42.3576,-71.067,Beacon Hill
222078758.0,VANDALISM,0.0,2022-10-12 16:40:00,10.0,Wednesday,16.0,CONDOR ST,42.3826,-71.0377,East Boston
222078757.0,ASSAULT - AGGRAVATED,0.0,2022-10-12 17:00:00,10.0,Wednesday,17.0,STANWOOD ST,42.3087,-71.0793,Roxbury
222078755.0,INVESTIGATE PERSON,0.0,2022-07-17 15:00:00,7.0,Sunday,15.0,HARRISON AVE,42.3395,-71.0694,South End
222078753.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 10:05:00,10.0,Wednesday,10.0,WESTERN AVE,42.3625,-71.1401,Brighton
222078752.0,INVESTIGATE PERSON,0.0,2022-10-12 13:34:00,10.0,Wednesday,13.0,COLBORNE RD,42.3437,-71.1469,Brighton
222078750.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 16:02:00,10.0,Wednesday,16.0,"IPSWICH ST & CHARLESGATE E
BOSTON  MA 02215
UNITED",42.3475,-71.0915,Fenway/Kenmore
222078749.0,INVESTIGATE PERSON,0.0,2022-09-28 09:30:00,9.0,Wednesday,9.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222078748.0,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,0.0,2022-10-12 08:00:00,10.0,Wednesday,8.0,WASHINGTON ST,42.3097,-71.1043,Jamaica Plain
222078747.0,LARCENY SHOPLIFTING,0.0,2022-10-12 15:55:00,10.0,Wednesday,15.0,GENEVA AVE,42.2985,-71.0631,Dorchester
222078746.0,VANDALISM,0.0,2022-10-11 09:00:00,10.0,Tuesday,9.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078745.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-03 20:00:00,10.0,Monday,20.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078743.0,ASSAULT - AGGRAVATED,0.0,2022-10-12 14:15:00,10.0,Wednesday,14.0,WESTERN AVE,42.3632,-71.1318,Allston
222078742.0,VANDALISM,0.0,2022-10-12 04:24:00,10.0,Wednesday,4.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078741.0,INVESTIGATE PERSON,0.0,2022-10-05 12:00:00,10.0,Wednesday,12.0,WESTINGHOUSE PLZ,42.2442,-71.1325,Hyde Park
222078641.0,LARCENY ALL OTHERS,0.0,2022-10-06 20:00:00,10.0,Thursday,20.0,VINE ST,42.3766,-71.0559,Charlestown
222078687.0,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,0.0,2022-10-12 11:15:00,10.0,Wednesday,11.0,"HUNTINGTON AVE & WAIT ST
ROXBURY  MA 02115
UNITED ",42.3335,-71.1062,Mission Hill
222078686.0,INVESTIGATE PERSON,0.0,2022-10-12 11:00:00,10.0,Wednesday,11.0,HYDE PARK AVE,42.2562,-71.124,Hyde Park
222078684.0,INVESTIGATE PERSON,0.0,2022-10-12 13:05:00,10.0,Wednesday,13.0,AVENUE LOUIS PASTEUR,42.3383,-71.1024,Fenway/Kenmore
222078680.0,FIREARM/WEAPON - FOUND OR CONFISCATED,0.0,2022-10-12 12:19:00,10.0,Wednesday,12.0,PETERBOROUGH ST,42.3428,-71.1007,Fenway/Kenmore
222078677.0,ROBBERY,0.0,2022-10-09 23:00:00,10.0,Sunday,23.0,W BROADWAY,42.3413,-71.0547,South Boston
222078676.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 12:41:00,10.0,Wednesday,12.0,"TOPEKA ST & SOUTHAMPTON ST
BOSTON  MA 02118
UNITED",42.3317,-71.068,Dorchester
222078675.0,INVESTIGATE PERSON,0.0,2022-10-12 11:55:00,10.0,Wednesday,11.0,ANTWERP ST,42.3623,-71.1384,Brighton
222078674.0,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,0.0,2022-10-12 13:03:00,10.0,Wednesday,13.0,"JOHN F. FITZGERALD SURFACE RD & BEACH ST
BOSTON  M",42.3511,-71.0594,No Details
222078673.0,SICK ASSIST,0.0,2022-10-12 12:30:00,10.0,Wednesday,12.0,W BOUNDARY RD,42.2648,-71.1466,Roxbury
222078672.0,LARCENY ALL OTHERS,0.0,2022-10-12 12:24:00,10.0,Wednesday,12.0,CENTRAL AVE,42.2599,-71.1199,Hyde Park
222078671.0,INVESTIGATE PERSON,0.0,2022-10-12 12:02:00,10.0,Wednesday,12.0,BALSAM ST,42.2871,-71.0899,Mattapan
222078670.0,LARCENY THEFT OF BICYCLE,0.0,2022-08-17 18:01:00,8.0,Wednesday,18.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078669.0,INVESTIGATE PERSON,0.0,2022-10-12 12:14:00,10.0,Wednesday,12.0,"ALBANY ST & UNION PARK ST
BOSTON  MA 02118
UNITED ",42.3395,-71.065,South End
222078668.0,BURGLARY - RESIDENTIAL,0.0,2022-10-04 13:00:00,10.0,Tuesday,13.0,BLUE HILL AVE,42.2848,-71.0914,Mattapan
222078667.0,PROPERTY - LOST/ MISSING,0.0,2022-02-10 12:00:00,2.0,Thursday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222078666.0,INVESTIGATE PROPERTY,0.0,2022-09-23 12:07:00,9.0,Friday,12.0,BRIGHTON AVE,42.3527,-71.1293,Allston
222078664.0,ASSAULT - AGGRAVATED,0.0,2022-10-12 12:38:00,10.0,Wednesday,12.0,ABBOT ST,42.2969,-71.0858,Roxbury
222078663.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,W BROADWAY,42.3413,-71.0547,South Boston
222078661.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,W BROADWAY,42.3413,-71.0547,South Boston
222078660.0,FRAUD - WIRE,0.0,2022-10-12 12:44:00,10.0,Wednesday,12.0,PARIS ST,42.3708,-71.0393,East Boston
222078659.0,SEARCH WARRANT,0.0,2022-10-12 12:25:00,10.0,Wednesday,12.0,WILLIAM T MORRISSEY BLVD,42.2962,-71.0485,Dorchester
222078658.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 12:37:00,10.0,Wednesday,12.0,WILLIAM T MORRISSEY BLVD,42.2962,-71.0485,Dorchester
222078656.0,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,0.0,2022-10-12 12:37:00,10.0,Wednesday,12.0,MANLEY ST,42.2964,-71.0541,Dorchester
222078655.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-10-08 00:00:00,10.0,Saturday,0.0,PARIS ST,42.3708,-71.0393,East Boston
222078654.0,M/V ACCIDENT - OTHER,0.0,2022-10-12 12:02:00,10.0,Wednesday,12.0,BABCOCK ST,42.3542,-71.1208,Allston
222078653.0,SICK ASSIST,0.0,2022-10-12 11:48:00,10.0,Wednesday,11.0,CLARENDON ST,42.3485,-71.0742,Back Bay
222078651.0,VANDALISM,0.0,2022-10-12 08:15:00,10.0,Wednesday,8.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222078650.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,WASHINGTON ST,42.3128,-71.1013,Roxbury
222078649.0,INVESTIGATE PERSON,0.0,2022-10-12 11:31:00,10.0,Wednesday,11.0,NEWPORT ST,42.318,-71.054,Dorchester
222078648.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-12 10:48:00,10.0,Wednesday,10.0,RIVER ST,42.2668,-71.0957,Mattapan
222078645.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-10 13:00:00,10.0,Monday,13.0,CALUMET ST,42.3318,-71.1043,Mission Hill
222078644.0,THREATS TO DO BODILY HARM,0.0,2022-10-12 11:30:00,10.0,Wednesday,11.0,CRAWFORD ST,42.315,-71.0919,Roxbury
222078643.0,SERVICE TO OTHER AGENCY,0.0,2022-10-04 17:00:00,10.0,Tuesday,17.0,WASHINGTON ST,42.3568,-71.0589,Downtown Boston
222078642.0,FRAUD - WIRE,0.0,2022-10-07 08:00:00,10.0,Friday,8.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078640.0,PROPERTY - LOST/ MISSING,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078639.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-09-30 12:00:00,9.0,Friday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222078638.0,FRAUD - CREDIT CARD / ATM FRAUD,0.0,2022-10-11 14:00:00,10.0,Tuesday,14.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222078636.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 10:04:00,10.0,Wednesday,10.0,BRAINERD RD,42.3475,-71.1336,Allston
222078635.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 10:05:00,10.0,Wednesday,10.0,COLORADO ST,42.2788,-71.0978,Mattapan
222078631.0,M/V ACCIDENT - POLICE VEHICLE,0.0,2022-10-12 07:30:00,10.0,Wednesday,7.0,"JOHN F. FITZGERALD SURFACE RD & NORTH ST
BOSTON  M",42.3615,-71.0552,No Details
222078628.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-12 10:00:00,10.0,Wednesday,10.0,LARCHMONT ST,42.297,-71.0686,Dorchester
222078627.0,SICK ASSIST,0.0,2022-10-12 10:06:00,10.0,Wednesday,10.0,RIVER ST,42.2713,-71.0818,Mattapan
222078626.0,INVESTIGATE PROPERTY,0.0,2022-10-12 08:59:00,10.0,Wednesday,8.0,TONAWANDA ST,42.2985,-71.0679,Dorchester
222078625.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-09-16 05:00:00,9.0,Friday,5.0,HARRISON AVE,42.3395,-71.0694,South End
222078624.0,VANDALISM,0.0,2022-10-11 23:00:00,10.0,Tuesday,23.0,HYDE PARK AVE,42.2562,-71.124,Hyde Park
222078623.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-11 20:30:00,10.0,Tuesday,20.0,MAYHEW ST,42.3215,-71.0597,Dorchester
222078540.0,SICK ASSIST,0.0,2022-10-11 21:05:00,10.0,Tuesday,21.0,WOODCLIFF ST,42.3156,-71.075,Roxbury
222078622.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 09:37:00,10.0,Wednesday,9.0,"DUDLEY ST & LAMBERT AVE
ROXBURY  MA 02119
UNITED S",42.3294,-71.0886,Roxbury
222078620.0,LANDLORD - TENANT,0.0,2022-10-12 09:45:00,10.0,Wednesday,9.0,FAIRLAND ST,42.3252,-71.0782,Roxbury
222078618.0,LARCENY THEFT OF MV PARTS & ACCESSORIES,0.0,2022-10-11 00:00:00,10.0,Tuesday,0.0,HUNTINGTON AVE,42.3336,-71.1059,Mission Hill
222078615.0,INVESTIGATE PROPERTY,0.0,2022-10-12 09:03:00,10.0,Wednesday,9.0,DRY DOCK AVE,42.3447,-71.0332,South Boston
222078614.0,INVESTIGATE PERSON,0.0,2022-10-11 09:31:00,10.0,Tuesday,9.0,DANNY RD,42.2413,-71.1389,Hyde Park
222078613.0,ASSAULT - SIMPLE,0.0,2022-10-12 08:19:00,10.0,Wednesday,8.0,COURT SQ,42.3586,-71.0588,Downtown Boston
222078612.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-12 08:59:00,10.0,Wednesday,8.0,CENTRE ST,42.3205,-71.1109,Jamaica Plain
222078611.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-12 08:46:00,10.0,Wednesday,8.0,CENTRE ST,42.3089,-71.1177,Jamaica Plain
222078609.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-12 08:12:00,10.0,Wednesday,8.0,"CORINTH ST & POPLAR ST
ROSLINDALE  MA 02131
UNITED",42.2857,-71.1289,Roslindale
222078608.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-12 08:42:00,10.0,Wednesday,8.0,BRAYTON RD,42.3489,-71.1705,Brighton
222078606.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-11 22:00:00,10.0,Tuesday,22.0,CHESTNUT ST,42.3576,-71.067,Beacon Hill
222078605.0,ASSAULT - SIMPLE,0.0,2022-10-12 08:17:00,10.0,Wednesday,8.0,DORCHESTER AVE,42.3047,-71.0591,Dorchester
222078604.0,VANDALISM,0.0,2022-10-09 22:00:00,10.0,Sunday,22.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078603.0,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,0.0,2022-10-12 07:45:00,10.0,Wednesday,7.0,ROWES WHRF,42.3572,-71.05,North End
222078602.0,MISSING PERSON,0.0,2022-10-12 07:28:00,10.0,Wednesday,7.0,GLENDALE ST,42.3128,-71.0679,Dorchester
